1.365762742250151707e+00,-8.529684527626177903e-01,0.000000000000000000e+00
1.533024754891013197e+00,9.398281115876127023e-01,0.000000000000000000e+00
-3.772354084495275761e-01,-5.683280341399032931e-01,1.000000000000000000e+00
1.132487820072006102e+00,-3.393634743328825532e-01,0.000000000000000000e+00
1.282091943864504424e+00,-3.667791932597515570e-01,0.000000000000000000e+00
-1.492561678250251100e+00,-1.102749611751571157e+00,0.000000000000000000e+00
1.443701496738507783e+00,1.445796802893000443e-01,0.000000000000000000e+00
8.073356296732526749e-01,-4.789279066401110063e-02,1.000000000000000000e+00
-1.453508341718144470e+00,1.070087040853854976e+00,0.000000000000000000e+00
8.084654240690672955e-01,-1.143777968715246951e+00,0.000000000000000000e+00
-1.608759109713026492e+00,-1.329531844801812523e+00,0.000000000000000000e+00
1.327183281751389110e+00,-9.414930519261027753e-01,0.000000000000000000e+00
-8.146871584643451403e-01,3.250447982224490828e-01,1.000000000000000000e+00
9.823164455805627471e-01,-1.454554235621611791e-01,1.000000000000000000e+00
-1.364395046617421725e+00,-1.047315556852260743e+00,0.000000000000000000e+00
1.616590613979599356e+00,1.392002926675603769e+00,0.000000000000000000e+00
1.412880167789219987e+00,1.108071752716750291e+00,0.000000000000000000e+00
9.765832996777015218e-01,1.030620852621130012e+00,0.000000000000000000e+00
-1.596061167112022172e+00,4.830839895399290373e-01,0.000000000000000000e+00
-1.001167675469647023e+00,9.822383116755871446e-02,1.000000000000000000e+00
-1.342480944750576555e+00,1.493266589633291397e-01,0.000000000000000000e+00
-1.519254092604366280e+00,-8.595872870803064614e-02,0.000000000000000000e+00
-1.531913736232413115e+00,-1.108860189330330037e+00,0.000000000000000000e+00
-7.513892252936972271e-01,-1.286649365159169056e+00,0.000000000000000000e+00
-1.598654622540216730e+00,-5.391225319875458943e-01,0.000000000000000000e+00
1.089298966935671187e+00,-1.336550665861304221e+00,0.000000000000000000e+00
-1.024135278235488888e+00,1.132937055065304399e+00,0.000000000000000000e+00
3.924512986023780403e-01,-1.647934374853554429e+00,0.000000000000000000e+00
2.758448510581621993e-01,-9.692978596209304021e-01,0.000000000000000000e+00
-1.196849654398271845e+00,-1.464090727968318628e+00,0.000000000000000000e+00
